,time,time2,year,month,photo,lightperiod,monthdn,lvl,lvl_stage,temp,total,p_event,p_day,p_total,p_lvl,p_date,b_lvl,b_timecode,barrier,b_total,b_time,barrier2,b_total2,s010,s1120,s2130,s3140,s4150,s50
11/11/2017,13,13:00:00,1,3,2,1,1,5.2,3,,13,,,,7.699,182,6.449,14,1,,10:00:00,2,9,7,6,0,0,0,0
11/11/2017,14,14:00:00,1,3,2,1,1,5.2,3,,13,,,,7.686,183,6.561,15,1,,07:00:00,2,0,0,13,0,0,0,0
11/11/2017,15,15:00:00,1,3,3,1,1,5.3,3,,12,,,,7.673,184,6.656,16,1,,07:15:00,2,2,0,12,0,0,0,0
11/11/2017,16,16:00:00,1,3,3,1,1,5.2,3,,10,,,,7.667,185,6.738,17,1,,07:30:00,2,4,0,10,0,0,0,0
11/11/2017,17,17:00:00,1,3,3,2,2,5.2,3,,6,,,,7.655,186,6.813,18,1,,07:45:00,2,10,0,6,0,0,0,0
11/11/2017,18,18:00:00,1,3,4,2,2,5.2,3,,1,,,,7.653,187,6.878,19,1,,08:00:00,2,14,0,0,0,0,0,1
11/11/2017,19,19:00:00,1,3,4,2,2,5.2,3,,4,,,,7.644,188,6.94,20,1,,08:15:00,2,13,0,4,0,0,0,0
11/11/2017,20,20:00:00,1,3,4,2,2,5.2,3,,3,,,,7.643,189,6.989,21,1,,08:30:00,2,11,0,3,0,0,0,0
11/11/2017,21,21:00:00,1,3,4,2,2,5.2,3,,2,,,,7.631,190,7.026,22,1,,08:45:00,2,11,0,0,2,0,0,0
11/11/2017,22,22:00:00,1,3,4,2,2,5.2,3,,4,,,,7.625,191,7.074,23,1,,09:00:00,2,9,0,4,0,0,0,0
11/11/2017,23,23:00:00,1,3,4,2,2,5.2,3,,3,,,,7.614,192,7.135,24,1,,09:15:00,2,9,0,3,0,0,0,0
12/11/2017,0,00:00:00,1,3,4,2,2,5.2,3,,3,,,,7.603,193,7.175,25,1,0,09:30:00,2,9,0,3,0,0,0,0
12/11/2017,1,01:00:00,1,3,4,2,2,5.2,3,,2,,,,7.583,194,7.192,26,1,0,09:45:00,2,7,0,2,0,0,0,0
12/11/2017,2,02:00:00,1,3,4,2,2,5.2,3,,1,,,,7.566,195,7.188,27,1,0,10:00:00,2,6,0,1,0,0,0,0
12/11/2017,3,03:00:00,1,3,4,2,2,5.2,3,,3,,,,7.533,196,7.174,28,1,0,,,,0,3,0,0,0,0
12/11/2017,4,04:00:00,1,3,4,2,2,5.2,3,,3,,,,7.511,197,7.151,29,1,0,,,,0,2,1,0,0,0
12/11/2017,5,05:00:00,1,3,4,2,2,5.2,3,,2,,,,7.489,198,7.125,30,1,0,,,,0,2,0,0,0,0
12/11/2017,6,06:00:00,1,3,1,2,2,5.2,3,,2,,,,7.465,199,7.097,31,1,0,,,,0,2,0,0,0,0
12/11/2017,7,07:00:00,1,3,1,1,1,5.2,3,,8,,,,7.449,200,7.067,32,1,0,,,,0,8,0,0,0,0
12/11/2017,8,08:00:00,1,3,1,1,1,5.2,3,,14,,,,7.434,201,7.033,33,1,0,,,,0,14,0,0,0,0
12/11/2017,9,09:00:00,1,3,2,1,1,5.2,3,,7,,,,7.411,202,7.002,34,1,3,,,,0,0,7,0,0,0
12/11/2017,10,10:00:00,1,3,2,1,1,5.2,3,,6,,,,7.386,203,6.975,35,1,2,,,,0,6,0,0,0,0
12/11/2017,11,11:00:00,1,3,2,1,1,5.2,3,,12,,,,7.366,204,6.971,36,1,2,,,,0,12,0,0,0,0
12/11/2017,12,12:00:00,1,3,2,1,1,5.2,3,,10,,,,7.347,205,6.968,37,1,4,,,,0,6,4,0,0,0
12/11/2017,13,13:00:00,1,3,2,1,1,5.2,3,,16,,,,7.317,206,6.948,38,1,2,,,,8,8,0,0,0,0
12/11/2017,14,14:00:00,1,3,2,1,1,5.2,3,,11,,,,7.288,207,6.919,39,1,5,,,,0,11,0,0,0,0
12/11/2017,15,15:00:00,1,3,3,1,1,5.2,3,,12,,,,7.253,208,6.871,40,1,1,,,,0,8,4,0,0,0
12/11/2017,16,16:00:00,1,3,3,1,1,5.2,3,,9,,,,7.225,209,6.83,41,1,1,,,,0,9,0,0,0,0
12/11/2017,17,17:00:00,1,3,3,2,2,5.2,3,,5,,,,7.194,210,6.785,42,1,1,,,,0,5,0,0,0,0
12/11/2017,18,18:00:00,1,3,4,2,2,5.2,3,,3,,,,7.168,211,6.738,43,1,3,,,,0,3,0,0,0,0
12/11/2017,19,19:00:00,1,3,4,2,2,5.2,3,,3,,,,7.14,212,6.7,44,1,2,,,,0,3,0,0,0,0
12/11/2017,20,20:00:00,1,3,4,2,2,5.2,3,,2,,,,7.129,213,6.649,45,1,1,,,,0,2,0,0,0,0
12/11/2017,21,21:00:00,1,3,4,2,2,5.2,3,,7,,,,7.111,214,6.595,46,1,2,,,,0,7,0,0,0,0
12/11/2017,22,22:00:00,1,3,4,2,2,5.2,3,,2,,,,7.09,215,6.552,47,1,0,,,,0,2,0,0,0,0
12/11/2017,23,23:00:00,1,3,4,2,2,5.2,3,,3,,,,7.077,216,6.532,48,1,1,,,,0,2,0,0,0,1
13/11/2017,0,00:00:00,1,3,4,2,2,5.2,3,,3,,,,7.057,217,6.522,49,1,0,,,,0,2,0,0,0,1
13/11/2017,1,01:00:00,1,3,4,2,2,5.2,3,,3,,,,7.038,218,6.502,50,1,0,,,,0,0,2,0,0,1
13/11/2017,2,02:00:00,1,3,4,2,2,5.2,3,,3,,,,7.018,219,6.457,51,1,0,,,,0,3,0,0,0,0
13/11/2017,3,03:00:00,1,3,4,2,2,5.2,3,,5,,,,6.994,220,6.419,52,1,1,,,,0,5,0,0,0,0
13/11/2017,4,04:00:00,1,3,4,2,2,5.2,3,,1,,,,6.975,221,6.393,53,1,1,,,,0,0,0,0,0,1
13/11/2017,5,05:00:00,1,3,4,2,2,5.2,3,,4,,,,6.952,222,6.372,54,1,0,,,,0,4,0,0,0,0
13/11/2017,6,06:00:00,1,3,1,2,2,5.2,3,,3,,,,6.935,223,6.346,55,1,1,,,,0,2,0,1,0,0
13/11/2017,7,07:00:00,1,3,1,1,1,5.2,3,,12,,,,6.925,224,6.319,56,1,0,,,,8,4,0,0,0,0
13/11/2017,8,08:00:00,1,3,1,1,1,5.2,3,,8,,,,6.915,225,6.306,57,1,0,,,,0,8,0,0,0,0
13/11/2017,9,09:00:00,1,3,2,1,1,5.2,3,,17,,,,6.901,226,6.309,58,1,0,,,,0,13,4,0,0,0
13/11/2017,10,10:00:00,1,3,2,1,1,5.2,3,,7,,,,6.88,227,6.317,59,1,1,,,,0,7,0,0,0,0
13/11/2017,11,11:00:00,1,3,2,1,1,5.2,3,,9,,,,6.864,228,6.328,60,1,3,,,,0,9,0,0,0,0
13/11/2017,12,12:00:00,1,3,2,1,1,5.2,3,,7,,,,6.829,229,6.357,61,1,3,,,,0,7,0,0,0,0
13/11/2017,13,13:00:00,1,3,2,1,1,5.2,3,,4,,,,6.806,230,6.397,62,1,2,,,,0,0,4,0,0,0
13/11/2017,14,14:00:00,1,3,2,1,1,5.2,3,,0,,,,6.773,231,6.416,63,1,0,,,,0,0,0,0,0,0
13/11/2017,15,15:00:00,1,3,3,1,1,5.2,3,,14,,,,6.75,232,6.434,64,1,0,,,,0,14,0,0,0,0
13/11/2017,16,16:00:00,1,3,3,1,1,5.2,3,,15,,,,6.721,233,6.476,65,1,7,,,,0,15,0,0,0,0
13/11/2017,17,17:00:00,1,3,3,2,2,5.2,3,,5,,,,6.684,234,6.474,66,1,6,,,,0,2,3,0,0,0
13/11/2017,18,18:00:00,1,3,4,2,2,5.2,3,,1,,,,6.648,235,6.481,67,1,3,,,,0,0,0,0,0,1
13/11/2017,19,19:00:00,1,3,4,2,2,5.2,3,,1,,,,6.63,236,6.489,68,1,1,,,,0,1,0,0,0,0
13/11/2017,20,20:00:00,1,3,4,2,2,5.2,3,,2,,,,6.614,237,6.498,69,1,1,,,,0,2,0,0,0,0
13/11/2017,21,21:00:00,1,3,4,2,2,5.2,3,,1,,,,6.601,238,6.52,70,1,3,,,,0,1,0,0,0,0
13/11/2017,22,22:00:00,1,3,4,2,2,5.2,3,,3,,,,6.585,239,6.525,71,1,2,,,,0,3,0,0,0,0
13/11/2017,23,23:00:00,1,3,4,2,2,5.2,3,,2,,,,6.557,240,6.54,72,1,1,,,,0,0,2,0,0,0
14/11/2017,0,00:00:00,1,3,4,2,2,5.2,3,,3,,,,6.531,241,6.59,73,1,2,,,,0,0,3,0,0,0
14/11/2017,1,01:00:00,1,3,4,2,2,5.2,3,,2,,,,6.502,242,6.634,74,1,1,,,,0,2,0,0,0,0
14/11/2017,2,02:00:00,1,3,4,2,2,5.2,3,,2,,,,6.479,243,6.66,75,1,0,,,,0,2,0,0,0,0
14/11/2017,3,03:00:00,1,3,4,2,2,5.2,3,,3,,,,6.454,244,6.692,76,1,0,,,,0,3,0,0,0,0
14/11/2017,4,04:00:00,1,3,4,2,2,5.2,3,,4,,,,6.436,245,6.711,77,1,0,,,,0,4,0,0,0,0
14/11/2017,5,05:00:00,1,3,4,2,2,5.2,3,,3,,,,6.422,246,6.748,78,1,2,,,,0,3,0,0,0,0
14/11/2017,6,06:00:00,1,3,1,2,2,5.2,3,,3,,,,6.407,247,6.797,79,1,1,,,,0,3,0,0,0,0
14/11/2017,7,07:00:00,1,3,1,1,1,5.2,3,,11,,,,6.404,248,6.853,80,1,0,,,,5,6,0,0,0,0
14/11/2017,8,08:00:00,1,3,1,1,1,5.2,3,,16,,,,6.406,249,6.913,81,1,1,,,,4,12,0,0,0,0
14/11/2017,9,09:00:00,1,3,2,1,1,5.2,3,,7,,,,6.399,250,6.979,82,1,1,,,,0,7,0,0,0,0
14/11/2017,10,10:00:00,1,3,2,1,1,5.2,3,,3,,,,6.394,251,7.045,83,1,0,,,,0,0,3,0,0,0
14/11/2017,11,11:00:00,1,3,2,1,1,5.2,3,,2,,,,6.41,252,7.104,84,1,1,,,,0,2,0,0,0,0
14/11/2017,12,12:00:00,1,3,2,1,1,5.2,3,,2,,,,6.451,253,7.178,85,1,0,,,,0,0,2,0,0,0
14/11/2017,13,13:00:00,1,3,2,1,1,5.2,3,,9,,,,6.496,254,7.257,86,1,1,,,,0,6,3,0,0,0
14/11/2017,14,14:00:00,1,3,2,1,1,5.2,3,,5,,,,6.559,255,7.326,87,1,0,,,,0,5,0,0,0,0
14/11/2017,15,15:00:00,1,3,3,1,1,5.2,3,,12,,,,6.641,256,7.368,88,1,2,,,,0,12,0,0,0,0
14/11/2017,16,16:00:00,1,3,3,1,1,5.2,3,,11,,,,6.726,257,7.393,89,1,3,,,,0,11,0,0,0,0
14/11/2017,17,17:00:00,1,3,3,2,2,5.2,3,,2,,,,6.807,258,7.408,90,1,1,,,,0,2,0,0,0,0
14/11/2017,18,18:00:00,1,3,4,2,2,5.2,3,,4,,,,6.899,259,7.409,91,1,1,,,,0,3,1,0,0,0
14/11/2017,19,19:00:00,1,3,4,2,2,5.2,3,,3,,,,6.996,260,7.399,92,1,0,,,,0,3,0,0,0,0
14/11/2017,20,20:00:00,1,3,4,2,2,5.2,3,,2,,,,7.1,261,7.39,93,1,0,,,,0,0,2,0,0,0
14/11/2017,21,21:00:00,1,3,4,2,2,5.2,3,,2,,,,7.218,262,7.373,94,1,0,,,,0,0,2,0,0,0
14/11/2017,22,22:00:00,1,3,4,2,2,5.2,3,,3,,,,7.334,263,7.353,95,1,1,,,,0,0,3,0,0,0
14/11/2017,23,23:00:00,1,3,4,2,2,5.1,3,,0,,,,7.443,264,7.329,96,1,0,,,,0,0,0,0,0,0
15/11/2017,0,00:00:00,1,3,4,2,2,5.2,3,,2,,,,7.536,265,7.31,97,1,0,,,,0,2,0,0,0,0
15/11/2017,1,01:00:00,1,3,4,2,2,5.2,3,,2,,,,7.619,266,7.304,98,1,1,,,,0,2,0,0,0,0
15/11/2017,2,02:00:00,1,3,4,2,2,5.2,3,,3,,,,7.696,267,7.301,99,1,2,,,,0,3,0,0,0,0
15/11/2017,3,03:00:00,1,3,4,2,2,5.2,3,,3,,,,7.768,268,7.289,100,1,0,,,,0,0,3,0,0,0
15/11/2017,4,04:00:00,1,3,4,2,2,5.2,3,,2,,,,7.827,269,7.267,101,1,0,,,,0,2,0,0,0,0
15/11/2017,5,05:00:00,1,3,4,2,2,5.2,3,,3,,,,7.871,270,7.237,102,1,0,,,,0,3,0,0,0,0
15/11/2017,6,06:00:00,1,3,1,2,2,5.2,3,,2,,,,7.899,271,7.198,103,1,1,,,,0,2,0,0,0,0
15/11/2017,7,07:00:00,1,3,1,1,1,5.2,3,,14,,,,7.923,272,7.161,104,1,0,,,,0,14,0,0,0,0
15/11/2017,8,08:00:00,1,3,1,1,1,5.1,3,,5,,,,7.949,273,7.125,105,1,0,,,,0,3,2,0,0,0
15/11/2017,9,09:00:00,1,3,2,1,1,5.2,3,,7,,,,7.971,274,7.087,106,1,0,,,,0,7,0,0,0,0
15/11/2017,10,10:00:00,1,3,2,1,1,5.2,3,,0,,,,7.982,275,7.048,107,1,2,,,,0,0,0,0,0,0
15/11/2017,11,11:00:00,1,3,2,1,1,5.2,3,,3,,,,7.994,276,7.011,108,1,4,,,,0,3,0,0,0,0
15/11/2017,12,12:00:00,1,3,2,1,1,5.2,3,,0,,,,7.996,277,6.973,109,1,3,,,,0,0,0,0,0,0
15/11/2017,13,13:00:00,1,3,2,1,1,5.2,3,,1,,,,8.001,278,6.946,110,1,1,,,,0,0,1,0,0,0
15/11/2017,14,14:00:00,1,3,2,1,1,5.1,3,,0,,,,7.992,279,6.926,111,1,0,,,,0,0,0,0,0,0
15/11/2017,15,15:00:00,1,3,3,1,1,5.2,3,,5,,,,7.979,280,6.905,112,1,1,,,,5,0,0,0,0,0
15/11/2017,16,16:00:00,1,3,3,1,1,5.2,3,,16,,,,7.966,281,6.878,113,1,1,,,,0,16,0,0,0,0
15/11/2017,17,17:00:00,1,3,3,2,2,5.2,3,,7,,,,7.95,282,6.841,114,1,4,,,,0,7,0,0,0,0
15/11/2017,18,18:00:00,1,3,4,2,2,5.2,3,,4,,,,7.93,283,6.799,115,1,3,,,,0,0,3,0,0,1
15/11/2017,19,19:00:00,1,3,4,2,2,5.2,3,,4,,,,7.908,284,6.755,116,1,0,,,,0,4,0,0,0,0
15/11/2017,20,20:00:00,1,3,4,2,2,5.2,3,,1,,,,7.88,285,6.708,117,1,0,,,,0,1,0,0,0,0
15/11/2017,21,21:00:00,1,3,4,2,2,5.2,3,,2,,,,7.859,286,6.662,118,1,3,,,,0,0,2,0,0,0
15/11/2017,22,22:00:00,1,3,4,2,2,5.3,3,,3,,,,7.841,287,6.622,119,1,1,,,,0,0,2,0,0,1
15/11/2017,23,23:00:00,1,3,4,2,2,5.3,3,,2,,,,7.815,288,6.585,120,1,1,,,,0,2,0,0,0,0
16/11/2017,0,00:00:00,1,3,4,2,2,5.3,3,,2,,,,7.783,289,6.547,121,1,0,,,,0,2,0,0,0,0
16/11/2017,1,01:00:00,1,3,4,2,2,5.3,3,,2,,,,7.749,290,6.51,122,1,0,,,,0,2,0,0,0,0
16/11/2017,2,02:00:00,1,3,4,2,2,5.3,3,,2,,,,7.724,291,6.485,123,1,1,,,,0,0,2,0,0,0
16/11/2017,3,03:00:00,1,3,4,2,2,5.3,3,,1,,,,7.685,292,6.455,124,1,1,,,,0,0,0,0,0,1
16/11/2017,4,04:00:00,1,3,4,2,2,5.3,3,,0,,,,7.641,293,6.431,125,1,0,,,,0,0,0,0,0,0
16/11/2017,5,05:00:00,1,3,4,2,2,5.3,3,,3,,,,7.588,294,6.4,126,1,4,,,,0,0,3,0,0,0
16/11/2017,6,06:00:00,1,3,1,2,2,5.3,3,,1,,,,7.534,295,6.375,127,1,5,,,,0,0,1,0,0,0
16/11/2017,7,07:00:00,1,3,1,1,1,5.3,3,,11,,,,7.478,296,6.349,128,1,2,,,,11,0,0,0,0,0
16/11/2017,8,08:00:00,1,3,1,1,1,5.3,3,,7,,,,7.432,297,6.325,129,1,1,,,,0,6,1,0,0,0
16/11/2017,9,09:00:00,1,3,2,1,1,5.3,3,,2,,,,7.403,298,6.31,130,1,1,,,,0,2,0,0,0,0
16/11/2017,10,10:00:00,1,3,2,1,1,5.3,3,,0,,,,7.38,299,6.291,131,1,2,,,,0,0,0,0,0,0
16/11/2017,11,11:00:00,1,3,2,1,1,5.3,3,,0,,,,7.358,300,6.272,132,1,4,,,,0,0,0,0,0,0
16/11/2017,12,12:00:00,1,3,2,1,1,5.3,3,,0,,,,7.324,301,6.26,133,1,4,,,,0,0,0,0,0,0
16/11/2017,13,13:00:00,1,3,2,1,1,5.3,3,,1,,,,7.282,302,6.249,134,1,3,,,,0,0,1,0,0,0
16/11/2017,14,14:00:00,1,3,2,1,1,5.3,3,,2,,,,7.226,303,6.244,135,1,2,,,,0,0,0,1,0,1
16/11/2017,15,15:00:00,1,3,3,1,1,5.3,3,,0,,,,7.174,304,6.232,136,1,3,,,,0,0,0,0,0,0
16/11/2017,16,16:00:00,1,3,3,1,1,5.3,3,,11,,,,7.115,305,6.221,137,1,5,,,,0,11,0,0,0,0
16/11/2017,17,17:00:00,1,3,3,2,2,5.3,3,,4,,,,7.064,306,6.216,138,1,2,,,,0,4,0,0,0,0
16/11/2017,18,18:00:00,1,3,4,2,2,5.3,3,,2,,,,7.007,307,6.216,139,1,3,,,,0,2,0,0,0,0
16/11/2017,19,19:00:00,1,3,4,2,2,5.3,3,,1,,,,6.959,308,6.235,140,1,0,,,,0,0,0,0,0,1
16/11/2017,20,20:00:00,1,3,4,2,2,5.3,3,,2,,,,6.91,309,6.255,141,1,1,,,,0,0,2,0,0,0
16/11/2017,21,21:00:00,1,3,4,2,2,5.3,3,,2,,,,6.871,310,6.272,142,1,1,,,,0,2,0,0,0,0
16/11/2017,22,22:00:00,1,3,4,2,2,5.3,3,,0,,,,6.853,311,6.284,143,1,1,,,,0,0,0,0,0,0
16/11/2017,23,23:00:00,1,3,4,2,2,5.3,3,,1,,,,6.82,312,6.293,144,1,0,,,,0,0,1,0,0,0
17/11/2017,0,00:00:00,1,3,4,2,2,5.3,3,,1,,,,6.783,313,6.299,145,1,,,,,0,0,1,0,0,0
17/11/2017,1,01:00:00,1,3,4,2,2,5.3,3,,2,,,,6.746,314,6.311,146,1,,,,,0,2,0,0,0,0
17/11/2017,2,02:00:00,1,3,4,2,2,5.3,3,,3,,,,6.701,315,6.319,147,1,,,,,0,3,0,0,0,0
17/11/2017,3,03:00:00,1,3,4,2,2,5.3,3,,1,,,,6.66,316,6.331,148,1,,,,,0,0,1,0,0,0
17/11/2017,4,04:00:00,1,3,4,2,2,5.3,3,,2,,,,6.623,317,6.336,149,1,,,,,0,2,0,0,0,0
17/11/2017,5,05:00:00,1,3,4,2,2,5.3,3,,1,,,,6.588,318,6.337,150,1,,,,,0,0,0,0,1,0
17/11/2017,6,06:00:00,1,3,1,2,2,5.3,3,,1,,,,6.554,319,6.336,151,1,,,,,0,1,0,0,0,0
17/11/2017,7,07:00:00,1,3,1,1,1,5.3,3,,7,,,,6.526,320,6.335,152,1,,,,,0,7,0,0,0,0
17/11/2017,8,08:00:00,1,3,1,1,1,5.3,3,,14,,,,6.505,321,6.332,153,1,,,,,0,14,0,0,0,0
17/11/2017,9,09:00:00,1,3,2,1,1,5.3,3,,3,,,,6.52,322,6.325,154,1,,,,,0,3,0,0,0,0
17/11/2017,10,10:00:00,1,3,2,1,1,5.3,3,,3,,,,6.541,323,6.331,155,1,,,,,0,0,3,0,0,0
17/11/2017,11,11:00:00,1,3,2,1,1,5.3,3,,3,,,,6.551,324,6.321,156,1,,,,,0,0,3,0,0,0
17/11/2017,12,12:00:00,1,3,2,1,1,5.3,3,,3,,,,6.541,325,6.315,157,1,,,,,0,0,3,0,0,0
17/11/2017,13,13:00:00,1,3,2,1,1,5.3,3,,14,,,,6.527,326,6.308,158,1,,,,,6,8,0,0,0,0
17/11/2017,14,14:00:00,1,3,2,1,1,5.3,3,,8,,,,6.504,327,6.299,159,1,,,,,0,8,0,0,0,0
17/11/2017,15,15:00:00,1,3,3,1,1,5.3,3,,12,,,,6.479,328,6.289,160,1,,,,,0,12,0,0,0,0
17/11/2017,16,16:00:00,1,3,3,1,1,5.3,3,,12,,,,6.456,329,6.282,161,1,,,,,0,12,0,0,0,0
17/11/2017,17,17:00:00,1,3,3,2,2,5.3,3,,8,,,,6.446,330,6.271,162,1,,,,,0,8,0,0,0,0
17/11/2017,18,18:00:00,1,3,4,2,2,5.3,3,,3,,,,6.433,331,6.261,163,1,,,,,0,3,0,0,0,0
17/11/2017,19,19:00:00,1,3,4,2,2,5.3,3,,3,,,,6.43,332,6.248,164,1,,,,,0,3,0,0,0,0
17/11/2017,20,20:00:00,1,3,4,2,2,5.3,3,,4,,,,6.416,333,6.236,165,1,,,,,0,4,0,0,0,0
17/11/2017,21,21:00:00,1,3,4,2,2,5.3,3,,3,,,,6.42,334,6.22,166,1,,,,,0,3,0,0,0,0
17/11/2017,22,22:00:00,1,3,4,2,2,5.3,3,,3,,,,6.441,335,6.206,167,1,,,,,0,3,0,0,0,0
17/11/2017,23,23:00:00,1,3,4,2,2,5.3,3,,3,,,,6.456,336,6.195,168,1,,,,,0,3,0,0,0,0
18/11/2017,0,00:00:00,1,3,4,2,2,5.3,3,,4,,,,6.467,337,6.187,1,2,,,,,0,4,0,0,0,0
18/11/2017,1,01:00:00,1,3,4,2,2,5.3,3,,3,,,,6.454,338,6.168,2,2,,,,,0,3,0,0,0,0
18/11/2017,2,02:00:00,1,3,4,2,2,5.3,3,,4,,,,6.436,339,6.159,3,2,,,,,0,4,0,0,0,0
18/11/2017,3,03:00:00,1,3,4,2,2,5.3,3,,4,,,,6.422,340,6.147,4,2,,,,,0,4,0,0,0,0
18/11/2017,4,04:00:00,1,3,4,2,2,5.3,3,,2,,,,6.413,341,6.134,5,2,,,,,0,2,0,0,0,0
18/11/2017,5,05:00:00,1,3,4,2,2,5.3,3,,1,,,,6.401,342,6.122,6,2,,,,,0,1,0,0,0,0
18/11/2017,6,06:00:00,1,3,1,2,2,5.3,3,,9,,,,6.389,343,6.106,7,2,,,,,0,9,0,0,0,0
18/11/2017,7,07:00:00,1,3,1,1,1,5.3,3,,10,,,,6.387,344,6.094,8,2,,,,,0,6,4,0,0,0
18/11/2017,8,08:00:00,1,3,1,1,1,5.3,3,,3,,,,6.384,345,6.081,9,2,,,,,0,3,0,0,0,0
18/11/2017,9,09:00:00,1,3,2,1,1,5.3,3,,8,,,,6.385,346,6.068,10,2,,,,,8,0,0,0,0,0
18/11/2017,10,10:00:00,1,3,2,1,1,5.3,3,,11,,,,6.422,347,6.056,11,2,,,,,0,11,0,0,0,0
18/11/2017,11,11:00:00,1,3,2,1,1,5.3,3,,3,,,,6.456,348,6.045,12,2,,,,,0,0,3,0,0,0
18/11/2017,12,12:00:00,1,3,2,1,1,5.3,3,,2,,,,6.462,349,6.032,13,2,,,,,0,2,0,0,0,0
18/11/2017,13,13:00:00,1,3,2,1,1,5.3,3,,2,,,,6.46,350,6.023,14,2,,,,,0,2,0,0,0,0
18/11/2017,14,14:00:00,1,3,2,1,1,5.3,3,,2,,,,6.456,351,6.01,15,2,,,,,0,2,0,0,0,0
18/11/2017,15,15:00:00,1,3,3,1,1,5.3,3,,15,,,,6.451,352,6,16,2,,,,,5,10,0,0,0,0
18/11/2017,16,16:00:00,1,3,3,1,1,5.3,3,,11,,,,6.454,353,5.988,17,2,,,,,0,11,0,0,0,0
18/11/2017,17,17:00:00,1,3,3,2,2,5.3,3,,4,,,,6.457,354,5.976,18,2,,,,,0,4,0,0,0,0
18/11/2017,18,18:00:00,1,3,4,2,2,5.3,3,,3,,,,6.468,355,5.965,19,2,,,,,0,3,0,0,0,0
18/11/2017,19,19:00:00,1,3,4,2,2,5.3,3,,3,,,,6.477,356,5.955,20,2,,,,,0,3,0,0,0,0
18/11/2017,20,20:00:00,1,3,4,2,2,5.3,3,,2,,,,6.484,357,5.939,21,2,,,,,0,2,0,0,0,0
18/11/2017,21,21:00:00,1,3,4,2,2,5.3,3,,2,,,,6.493,358,5.926,22,2,,,,,0,2,0,0,0,0
18/11/2017,22,22:00:00,1,3,4,2,2,5.3,3,,4,,,,6.515,359,5.914,23,2,,,,,0,4,0,0,0,0
18/11/2017,23,23:00:00,1,3,4,2,2,5.3,3,,2,,,,6.559,360,5.911,24,2,,,,,0,2,0,0,0,0
04/12/2017,0,00:00:00,1,4,4,2,4,5.6,3,,2,,,,6.577,361,5.903,25,2,1,,,,0,2,0,0,0,0
04/12/2017,1,01:00:00,1,4,4,2,4,5.6,3,,2,,,,6.579,362,5.895,26,2,1,,,,0,2,0,0,0,0
04/12/2017,2,02:00:00,1,4,4,2,4,5.6,3,,2,,,,6.569,363,5.892,27,2,0,,,,0,2,0,0,0,0
04/12/2017,3,03:00:00,1,4,4,2,4,5.6,3,,0,,,,6.556,364,5.881,28,2,0,,,,0,0,0,0,0,0
04/12/2017,4,04:00:00,1,4,4,2,4,5.6,3,,0,,,,6.544,365,5.876,29,2,2,,,,0,0,0,0,0,0
04/12/2017,5,05:00:00,1,4,4,2,4,5.6,3,,4,,,,6.53,366,5.864,30,2,1,,,,0,4,0,0,0,0
04/12/2017,6,06:00:00,1,4,1,2,4,5.6,3,,0,,,,6.517,367,5.854,31,2,3,,,,0,0,0,0,0,0
04/12/2017,7,07:00:00,1,4,1,2,4,5.6,3,,3,,,,6.51,368,5.855,32,2,0,,,,0,3,0,0,0,0
04/12/2017,8,08:00:00,1,4,1,1,3,5.6,3,,2,,,,6.491,369,5.847,33,2,10,,,,0,1,0,0,0,1
04/12/2017,9,09:00:00,1,4,2,1,3,5.6,3,,0,,,,6.49,370,5.844,34,2,9,,,,0,0,0,0,0,0
04/12/2017,10,10:00:00,1,4,2,1,3,5.6,3,,3,,,,6.505,371,5.833,35,2,9,,,,0,3,0,0,0,0
04/12/2017,11,11:00:00,1,4,2,1,3,5.6,3,,7,,,,6.537,372,5.833,36,2,8,,,,0,7,0,0,0,0
04/12/2017,12,12:00:00,1,4,2,1,3,5.6,3,,4,,,,6.534,373,5.821,37,2,9,,,,0,2,0,2,0,0
04/12/2017,13,13:00:00,1,4,2,1,3,5.6,3,,3,,,,6.527,374,5.817,38,2,9,,,,0,2,0,1,0,0
04/12/2017,14,14:00:00,1,4,3,1,3,5.6,3,,8,,,,6.505,375,5.813,39,2,7,,,,0,8,0,0,0,0
04/12/2017,15,15:00:00,1,4,3,1,3,5.7,3,,6,,,,6.482,376,5.809,40,2,8,,,,0,6,0,0,0,0
04/12/2017,16,16:00:00,1,4,3,2,4,5.6,3,,1,,,,6.453,377,5.806,41,2,4,,,,0,1,0,0,0,0
04/12/2017,17,17:00:00,1,4,4,2,4,5.6,3,,2,,,,6.43,378,5.802,42,2,1,,,,0,2,0,0,0,0
04/12/2017,18,18:00:00,1,4,4,2,4,5.6,3,,0,,,,6.408,379,5.797,43,2,1,,,,0,0,0,0,0,0
04/12/2017,19,19:00:00,1,4,4,2,4,5.6,3,,4,,,,6.389,380,5.793,44,2,2,,,,2,2,0,0,0,0
04/12/2017,20,20:00:00,1,4,4,2,4,5.6,3,,1,,,,6.365,381,5.789,45,2,2,,,,0,1,0,0,0,0
04/12/2017,21,21:00:00,1,4,4,2,4,5.6,3,,1,,,,6.349,382,5.786,46,2,1,,,,0,1,0,0,0,0
04/12/2017,22,22:00:00,1,4,4,2,4,5.6,3,,0,,,,6.336,383,5.78,47,2,1,,,,0,0,0,0,0,0
04/12/2017,23,23:00:00,1,4,4,2,4,5.6,3,,0,,,,6.342,384,5.774,48,2,2,,,,0,0,0,0,0,0
